audioLanguageSlug,coreLanguageId,poolKey,themeUnique,sharedWithStart,additionalBeyondStart,unionWithStart
nauruan,8818,hope-and-perseverance,19,18,1,48
nauruan,8818,love-and-belonging,20,19,1,48
nauruan,8818,forgiveness-and-new-beginnings,13,13,0,47
nauruan,8818,exploring-jesus,26,26,0,47
navaho,19097,meaning-and-purpose,18,18,0,35
navaho,19097,hope-and-perseverance,16,16,0,35
navaho,19097,love-and-belonging,12,12,0,35
navaho,19097,forgiveness-and-new-beginnings,7,7,0,35
navaho,19097,exploring-jesus,21,21,0,35
nawary,427,meaning-and-purpose,18,18,0,35
nawary,427,hope-and-perseverance,16,16,0,35
nawary,427,love-and-belonging,12,12,0,35
nawary,427,forgiveness-and-new-beginnings,7,7,0,35
nawary,427,exploring-jesus,21,21,0,35
nawdm,5220,meaning-and-purpose,18,18,0,35
nawdm,5220,hope-and-perseverance,16,16,0,35
nawdm,5220,love-and-belonging,12,12,0,35
nawdm,5220,forgiveness-and-new-beginnings,7,7,0,35
nawdm,5220,exploring-jesus,21,21,0,35
naxi,3974,meaning-and-purpose,19,19,0,40
naxi,3974,hope-and-perseverance,18,18,0,40
naxi,3974,love-and-belonging,13,13,0,40
naxi,3974,forgiveness-and-new-beginnings,9,9,0,40
naxi,3974,exploring-jesus,25,25,0,40
ndali,20070,meaning-and-purpose,18,18,0,35
ndali,20070,hope-and-perseverance,16,16,0,35
ndali,20070,love-and-belonging,12,12,0,35
ndali,20070,forgiveness-and-new-beginnings,7,7,0,35
ndali,20070,exploring-jesus,21,21,0,35
ndamba,14117,meaning-and-purpose,18,18,0,35
ndamba,14117,hope-and-perseverance,16,16,0,35
ndamba,14117,love-and-belonging,12,12,0,35
ndamba,14117,forgiveness-and-new-beginnings,7,7,0,35
ndamba,14117,exploring-jesus,21,21,0,35
ndau,8441,meaning-and-purpose,18,18,0,35
ndau,8441,hope-and-perseverance,16,16,0,35
ndau,8441,love-and-belonging,12,12,0,35
ndau,8441,forgiveness-and-new-beginnings,7,7,0,35
ndau,8441,exploring-jesus,21,21,0,35
ndebele-northern,20851,meaning-and-purpose,24,24,0,72
ndebele-northern,20851,hope-and-perseverance,30,29,1,73
ndebele-northern,20851,love-and-belonging,30,28,2,74
ndebele-northern,20851,forgiveness-and-new-beginnings,19,18,1,73
ndebele-northern,20851,exploring-jesus,44,44,0,72
ndebele-southern,20852,meaning-and-purpose,18,18,0,35
ndebele-southern,20852,hope-and-perseverance,16,16,0,35
ndebele-southern,20852,love-and-belonging,12,12,0,35
ndebele-southern,20852,forgiveness-and-new-beginnings,7,7,0,35
ndebele-southern,20852,exploring-jesus,21,21,0,35
ndendeule,14271,meaning-and-purpose,18,18,0,35
ndendeule,14271,hope-and-perseverance,16,16,0,35
ndendeule,14271,love-and-belonging,12,12,0,35
ndendeule,14271,forgiveness-and-new-beginnings,7,7,0,35
ndendeule,14271,exploring-jesus,21,21,0,35
ndogo,13876,meaning-and-purpose,18,18,0,35
ndogo,13876,hope-and-perseverance,16,16,0,35
ndogo,13876,love-and-belonging,12,12,0,35
ndogo,13876,forgiveness-and-new-beginnings,7,7,0,35
ndogo,13876,exploring-jesus,21,21,0,35
ndokwa-ukwuani,142180,meaning-and-purpose,18,18,0,35
ndokwa-ukwuani,142180,hope-and-perseverance,16,16,0,35
ndokwa-ukwuani,142180,love-and-belonging,12,12,0,35
ndokwa-ukwuani,142180,forgiveness-and-new-beginnings,7,7,0,35
ndokwa-ukwuani,142180,exploring-jesus,21,21,0,35
ndola,176097,meaning-and-purpose,18,18,0,35
ndola,176097,hope-and-perseverance,16,16,0,35
ndola,176097,love-and-belonging,12,12,0,35
ndola,176097,forgiveness-and-new-beginnings,7,7,0,35
ndola,176097,exploring-jesus,21,21,0,35
ndrulo,139155,meaning-and-purpose,18,18,0,35
ndrulo,139155,hope-and-perseverance,16,16,0,35
ndrulo,139155,love-and-belonging,12,12,0,35
ndrulo,139155,forgiveness-and-new-beginnings,7,7,0,35
ndrulo,139155,exploring-jesus,21,21,0,35
ndruna,24295,meaning-and-purpose,18,18,0,35
ndruna,24295,hope-and-perseverance,16,16,0,35
ndruna,24295,love-and-belonging,12,12,0,35
ndruna,24295,forgiveness-and-new-beginnings,7,7,0,35
ndruna,24295,exploring-jesus,21,21,0,35
ndut,143453,meaning-and-purpose,18,18,0,35
ndut,143453,hope-and-perseverance,16,16,0,35
ndut,143453,love-and-belonging,12,12,0,35
ndut,143453,forgiveness-and-new-beginnings,7,7,0,35
ndut,143453,exploring-jesus,21,21,0,35
nembe,9731,meaning-and-purpose,18,18,0,35
nembe,9731,hope-and-perseverance,16,16,0,35
nembe,9731,love-and-belonging,12,12,0,35
nembe,9731,forgiveness-and-new-beginnings,7,7,0,35
nembe,9731,exploring-jesus,21,21,0,35
nepali,1370,meaning-and-purpose,39,39,0,104
nepali,1370,hope-and-perseverance,45,44,1,105
nepali,1370,love-and-belonging,42,40,2,106
nepali,1370,forgiveness-and-new-beginnings,27,26,1,105
nepali,1370,exploring-jesus,57,57,0,104
nethakani,139167,meaning-and-purpose,18,18,0,35
nethakani,139167,hope-and-perseverance,16,16,0,35
nethakani,139167,love-and-belonging,12,12,0,35
nethakani,139167,forgiveness-and-new-beginnings,7,7,0,35
nethakani,139167,exploring-jesus,21,21,0,35
new-zealand-sign-language,9194,meaning-and-purpose,0,0,0,1
new-zealand-sign-language,9194,hope-and-perseverance,0,0,0,1
new-zealand-sign-language,9194,love-and-belonging,0,0,0,1
new-zealand-sign-language,9194,forgiveness-and-new-beginnings,0,0,0,1
new-zealand-sign-language,9194,exploring-jesus,1,1,0,1
newari,6093,meaning-and-purpose,18,18,0,35
newari,6093,hope-and-perseverance,16,16,0,35
newari,6093,love-and-belonging,12,12,0,35
newari,6093,forgiveness-and-new-beginnings,7,7,0,35
newari,6093,exploring-jesus,21,21,0,35
ngada,144528,meaning-and-purpose,18,18,0,35
ngada,144528,hope-and-perseverance,16,16,0,35
ngada,144528,love-and-belonging,12,12,0,35
ngada,144528,forgiveness-and-new-beginnings,7,7,0,35
ngada,144528,exploring-jesus,21,21,0,35
ngakarimojong,20736,meaning-and-purpose,18,18,0,39
ngakarimojong,20736,hope-and-perseverance,17,17,0,39
ngakarimojong,20736,love-and-belonging,14,14,0,39
ngakarimojong,20736,forgiveness-and-new-beginnings,10,10,0,39
ngakarimojong,20736,exploring-jesus,23,23,0,39
ngambay,2303,meaning-and-purpose,18,18,0,35
ngambay,2303,hope-and-perseverance,16,16,0,35
ngambay,2303,love-and-belonging,12,12,0,35
ngambay,2303,forgiveness-and-new-beginnings,7,7,0,35
ngambay,2303,exploring-jesus,21,21,0,35
ngamo,9410,meaning-and-purpose,18,18,0,35
ngamo,9410,hope-and-perseverance,16,16,0,35
ngamo,9410,love-and-belonging,12,12,0,35
ngamo,9410,forgiveness-and-new-beginnings,7,7,0,35
ngamo,9410,exploring-jesus,21,21,0,35
ngas,22193,meaning-and-purpose,18,18,0,35
ngas,22193,hope-and-perseverance,16,16,0,35
ngas,22193,love-and-belonging,12,12,0,35
ngas,22193,forgiveness-and-new-beginnings,7,7,0,35
ngas,22193,exploring-jesus,21,21,0,35
ngbaka,4327,meaning-and-purpose,18,18,0,35
ngbaka,4327,hope-and-perseverance,16,16,0,35
ngbaka,4327,love-and-belonging,12,12,0,35
ngbaka,4327,forgiveness-and-new-beginnings,7,7,0,35
ngbaka,4327,exploring-jesus,21,21,0,35
ngbandi,15269,meaning-and-purpose,18,18,0,35
ngbandi,15269,hope-and-perseverance,16,16,0,35
ngbandi,15269,love-and-belonging,12,12,0,35
ngbandi,15269,forgiveness-and-new-beginnings,7,7,0,35
ngbandi,15269,exploring-jesus,21,21,0,35
ngbandi-ngiri,26416,meaning-and-purpose,18,18,0,35
ngbandi-ngiri,26416,hope-and-perseverance,16,16,0,35
ngbandi-ngiri,26416,love-and-belonging,12,12,0,35
ngbandi-ngiri,26416,forgiveness-and-new-beginnings,7,7,0,35
ngbandi-ngiri,26416,exploring-jesus,21,21,0,35
ngbugu,53433,meaning-and-purpose,18,18,0,39
ngbugu,53433,hope-and-perseverance,17,17,0,39
ngbugu,53433,love-and-belonging,14,14,0,39
ngbugu,53433,forgiveness-and-new-beginnings,10,10,0,39
ngbugu,53433,exploring-jesus,23,23,0,39
nghlawa,184630,meaning-and-purpose,18,18,0,35
nghlawa,184630,hope-and-perseverance,16,16,0,35
nghlawa,184630,love-and-belonging,12,12,0,35
nghlawa,184630,forgiveness-and-new-beginnings,7,7,0,35
nghlawa,184630,exploring-jesus,21,21,0,35
ngiemboon,2348,meaning-and-purpose,18,18,0,35
ngiemboon,2348,hope-and-perseverance,16,16,0,35
ngiemboon,2348,love-and-belonging,12,12,0,35
ngiemboon,2348,forgiveness-and-new-beginnings,7,7,0,35
ngiemboon,2348,exploring-jesus,21,21,0,35
ngindo,14108,meaning-and-purpose,18,18,0,35
ngindo,14108,hope-and-perseverance,16,16,0,35
ngindo,14108,love-and-belonging,12,12,0,35
ngindo,14108,forgiveness-and-new-beginnings,7,7,0,35
ngindo,14108,exploring-jesus,21,21,0,35
ngizim,9396,meaning-and-purpose,18,18,0,35
ngizim,9396,hope-and-perseverance,16,16,0,35
ngizim,9396,love-and-belonging,12,12,0,35
ngizim,9396,forgiveness-and-new-beginnings,7,7,0,35
ngizim,9396,exploring-jesus,21,21,0,35
ngomba,2344,meaning-and-purpose,18,18,0,35
ngomba,2344,hope-and-perseverance,16,16,0,35
ngomba,2344,love-and-belonging,12,12,0,35
ngomba,2344,forgiveness-and-new-beginnings,7,7,0,35
ngomba,2344,exploring-jesus,21,21,0,35
ngombale,2357,meaning-and-purpose,18,18,0,35
ngombale,2357,hope-and-perseverance,16,16,0,35
ngombale,2357,love-and-belonging,12,12,0,35
ngombale,2357,forgiveness-and-new-beginnings,7,7,0,35
ngombale,2357,exploring-jesus,21,21,0,35
ngombe,20077,meaning-and-purpose,18,18,0,35
ngombe,20077,hope-and-perseverance,16,16,0,35
ngombe,20077,love-and-belonging,12,12,0,35
ngombe,20077,forgiveness-and-new-beginnings,7,7,0,35
ngombe,20077,exploring-jesus,21,21,0,35
ngombe-north,184944,meaning-and-purpose,18,18,0,35
ngombe-north,184944,hope-and-perseverance,16,16,0,35
ngombe-north,184944,love-and-belonging,12,12,0,35
ngombe-north,184944,forgiveness-and-new-beginnings,7,7,0,35
ngombe-north,184944,exploring-jesus,21,21,0,35
ngombe-south,184943,meaning-and-purpose,18,18,0,35
ngombe-south,184943,hope-and-perseverance,16,16,0,35
ngombe-south,184943,love-and-belonging,12,12,0,35
ngombe-south,184943,forgiveness-and-new-beginnings,7,7,0,35
ngombe-south,184943,exploring-jesus,21,21,0,35
ngonde,184510,meaning-and-purpose,18,18,0,35
ngonde,184510,hope-and-perseverance,16,16,0,35
ngonde,184510,love-and-belonging,12,12,0,35
ngonde,184510,forgiveness-and-new-beginnings,7,7,0,35
ngonde,184510,exploring-jesus,21,21,0,35
ngulu,14115,meaning-and-purpose,18,18,0,35
ngulu,14115,hope-and-perseverance,16,16,0,35
ngulu,14115,love-and-belonging,12,12,0,35
ngulu,14115,forgiveness-and-new-beginnings,7,7,0,35
ngulu,14115,exploring-jesus,21,21,0,35
nguna,149957,meaning-and-purpose,18,18,0,35
nguna,149957,hope-and-perseverance,16,16,0,35
nguna,149957,love-and-belonging,12,12,0,35
nguna,149957,forgiveness-and-new-beginnings,7,7,0,35
nguna,149957,exploring-jesus,21,21,0,35
ngungwel,143643,meaning-and-purpose,18,18,0,35
ngungwel,143643,hope-and-perseverance,16,16,0,35
ngungwel,143643,love-and-belonging,12,12,0,35
ngungwel,143643,forgiveness-and-new-beginnings,7,7,0,35
ngungwel,143643,exploring-jesus,21,21,0,35
nias,20089,meaning-and-purpose,18,18,0,35
nias,20089,hope-and-perseverance,16,16,0,35
nias,20089,love-and-belonging,12,12,0,35
nias,20089,forgiveness-and-new-beginnings,7,7,0,35
nias,20089,exploring-jesus,21,21,0,35
nigerian-pidgin-english,22176,meaning-and-purpose,18,18,0,39
nigerian-pidgin-english,22176,hope-and-perseverance,17,17,0,39
nigerian-pidgin-english,22176,love-and-belonging,14,14,0,39
nigerian-pidgin-english,22176,forgiveness-and-new-beginnings,10,10,0,39
nigerian-pidgin-english,22176,exploring-jesus,23,23,0,39
nimadi,6029,meaning-and-purpose,19,19,0,40
nimadi,6029,hope-and-perseverance,18,18,0,40
nimadi,6029,love-and-belonging,13,13,0,40
nimadi,6029,forgiveness-and-new-beginnings,9,9,0,40
nimadi,6029,exploring-jesus,25,25,0,40
ninzo,27269,meaning-and-purpose,18,18,0,35
ninzo,27269,hope-and-perseverance,16,16,0,35
ninzo,27269,love-and-belonging,12,12,0,35
ninzo,27269,forgiveness-and-new-beginnings,7,7,0,35
ninzo,27269,exploring-jesus,21,21,0,35
nisu-northern,142610,meaning-and-purpose,18,18,0,35
nisu-northern,142610,hope-and-perseverance,16,16,0,35
nisu-northern,142610,love-and-belonging,12,12,0,35
nisu-northern,142610,forgiveness-and-new-beginnings,7,7,0,35
nisu-northern,142610,exploring-jesus,21,21,0,35
nivacle,140010,meaning-and-purpose,18,18,0,35
nivacle,140010,hope-and-perseverance,16,16,0,35
nivacle,140010,love-and-belonging,12,12,0,35
nivacle,140010,forgiveness-and-new-beginnings,7,7,0,35
nivacle,140010,exploring-jesus,21,21,0,35
njebi,4312,meaning-and-purpose,18,18,0,35
njebi,4312,hope-and-perseverance,16,16,0,35
njebi,4312,love-and-belonging,12,12,0,35
njebi,4312,forgiveness-and-new-beginnings,7,7,0,35
njebi,4312,exploring-jesus,21,21,0,35
nkim-nkum,184584,meaning-and-purpose,18,18,0,35
nkim-nkum,184584,hope-and-perseverance,16,16,0,35
nkim-nkum,184584,love-and-belonging,12,12,0,35
nkim-nkum,184584,forgiveness-and-new-beginnings,7,7,0,35
nkim-nkum,184584,exploring-jesus,21,21,0,35
nkoya,15739,meaning-and-purpose,18,18,0,35
nkoya,15739,hope-and-perseverance,16,16,0,35
nkoya,15739,love-and-belonging,12,12,0,35
nkoya,15739,forgiveness-and-new-beginnings,7,7,0,35
nkoya,15739,exploring-jesus,21,21,0,35
nogai,18634,meaning-and-purpose,18,18,0,35
nogai,18634,hope-and-perseverance,16,16,0,35
nogai,18634,love-and-belonging,12,12,0,35
nogai,18634,forgiveness-and-new-beginnings,7,7,0,35
nogai,18634,exploring-jesus,21,21,0,35
noiri,101184,meaning-and-purpose,18,18,0,35
noiri,101184,hope-and-perseverance,16,16,0,35
noiri,101184,love-and-belonging,12,12,0,35
noiri,101184,forgiveness-and-new-beginnings,7,7,0,35
noiri,101184,exploring-jesus,21,21,0,35
nomane,144116,meaning-and-purpose,18,18,0,35
nomane,144116,hope-and-perseverance,16,16,0,35
nomane,144116,love-and-belonging,12,12,0,35
nomane,144116,forgiveness-and-new-beginnings,7,7,0,35
nomane,144116,exploring-jesus,21,21,0,35
noon,142878,meaning-and-purpose,18,18,0,35
noon,142878,hope-and-perseverance,16,16,0,35
noon,142878,love-and-belonging,12,12,0,35
noon,142878,forgiveness-and-new-beginnings,7,7,0,35
noon,142878,exploring-jesus,21,21,0,35
noone,2364,meaning-and-purpose,18,18,0,35
noone,2364,hope-and-perseverance,16,16,0,35
noone,2364,love-and-belonging,12,12,0,35
noone,2364,forgiveness-and-new-beginnings,7,7,0,35
noone,2364,exploring-jesus,21,21,0,35
north-gumuz,184659,meaning-and-purpose,18,18,0,35
north-gumuz,184659,hope-and-perseverance,16,16,0,35
north-gumuz,184659,love-and-belonging,12,12,0,35
north-gumuz,184659,forgiveness-and-new-beginnings,7,7,0,35
north-gumuz,184659,exploring-jesus,21,21,0,35
norwegian-bokmal,10393,meaning-and-purpose,20,20,0,47
norwegian-bokmal,10393,hope-and-perseverance,21,21,0,47
norwegian-bokmal,10393,love-and-belonging,22,22,0,47
norwegian-bokmal,10393,forgiveness-and-new-beginnings,12,12,0,47
norwegian-bokmal,10393,exploring-jesus,19,19,0,47
nosu-shengzha,3732,meaning-and-purpose,18,18,0,35
nosu-shengzha,3732,hope-and-perseverance,16,16,0,35
nosu-shengzha,3732,love-and-belonging,12,12,0,35
nosu-shengzha,3732,forgiveness-and-new-beginnings,7,7,0,35
nosu-shengzha,3732,exploring-jesus,21,21,0,35
nosu-tianba,22928,meaning-and-purpose,18,18,0,35
nosu-tianba,22928,hope-and-perseverance,16,16,0,35
nosu-tianba,22928,love-and-belonging,12,12,0,35
nosu-tianba,22928,forgiveness-and-new-beginnings,7,7,0,35
nosu-tianba,22928,exploring-jesus,21,21,0,35
nosu-yinuo,22929,meaning-and-purpose,18,18,0,35
nosu-yinuo,22929,hope-and-perseverance,16,16,0,35
nosu-yinuo,22929,love-and-belonging,12,12,0,35
nosu-yinuo,22929,forgiveness-and-new-beginnings,7,7,0,35
nosu-yinuo,22929,exploring-jesus,21,21,0,35
notsi,144763,meaning-and-purpose,18,18,0,35
notsi,144763,hope-and-perseverance,16,16,0,35
notsi,144763,love-and-belonging,12,12,0,35
notsi,144763,forgiveness-and-new-beginnings,7,7,0,35
notsi,144763,exploring-jesus,21,21,0,35
nsenga,8464,meaning-and-purpose,18,18,0,35
nsenga,8464,hope-and-perseverance,16,16,0,35
nsenga,8464,love-and-belonging,12,12,0,35
nsenga,8464,forgiveness-and-new-beginnings,7,7,0,35
nsenga,8464,exploring-jesus,21,21,0,35
nta,152629,meaning-and-purpose,18,18,0,35
nta,152629,hope-and-perseverance,16,16,0,35
nta,152629,love-and-belonging,12,12,0,35
nta,152629,forgiveness-and-new-beginnings,7,7,0,35
nta,152629,exploring-jesus,21,21,0,35
ntcham,5171,meaning-and-purpose,23,23,0,60
ntcham,5171,hope-and-perseverance,27,27,0,60
ntcham,5171,love-and-belonging,22,21,1,61
ntcham,5171,forgiveness-and-new-beginnings,13,12,1,61
ntcham,5171,exploring-jesus,39,39,0,60
nuer,4752,meaning-and-purpose,19,19,0,47
nuer,4752,hope-and-perseverance,19,18,1,48
nuer,4752,love-and-belonging,20,19,1,48
nuer,4752,forgiveness-and-new-beginnings,13,13,0,47
nuer,4752,exploring-jesus,26,26,0,47
numanggang,11479,meaning-and-purpose,18,18,0,35
numanggang,11479,hope-and-perseverance,16,16,0,35
numanggang,11479,love-and-belonging,12,12,0,35
numanggang,11479,forgiveness-and-new-beginnings,7,7,0,35
numanggang,11479,exploring-jesus,21,21,0,35
nung,7481,meaning-and-purpose,18,18,0,35
nung,7481,hope-and-perseverance,16,16,0,35
nung,7481,love-and-belonging,12,12,0,35
nung,7481,forgiveness-and-new-beginnings,7,7,0,35
nung,7481,exploring-jesus,21,21,0,35
nuni-southern,2021,meaning-and-purpose,18,18,0,35
nuni-southern,2021,hope-and-perseverance,16,16,0,35
nuni-southern,2021,love-and-belonging,12,12,0,35
nuni-southern,2021,forgiveness-and-new-beginnings,7,7,0,35
nuni-southern,2021,exploring-jesus,21,21,0,35
nupe,9384,meaning-and-purpose,18,18,0,39
nupe,9384,hope-and-perseverance,17,17,0,39
nupe,9384,love-and-belonging,14,14,0,39
nupe,9384,forgiveness-and-new-beginnings,10,10,0,39
nupe,9384,exploring-jesus,23,23,0,39
nusa-penida,185193,meaning-and-purpose,18,18,0,35
nusa-penida,185193,hope-and-perseverance,16,16,0,35
nusa-penida,185193,love-and-belonging,12,12,0,35
nusa-penida,185193,forgiveness-and-new-beginnings,7,7,0,35
nusa-penida,185193,exploring-jesus,21,21,0,35
nyala,100971,meaning-and-purpose,18,18,0,35
nyala,100971,hope-and-perseverance,16,16,0,35
nyala,100971,love-and-belonging,12,12,0,35
nyala,100971,forgiveness-and-new-beginnings,7,7,0,35
nyala,100971,exploring-jesus,21,21,0,35
nyamboa,184629,meaning-and-purpose,18,18,0,35
nyamboa,184629,hope-and-perseverance,16,16,0,35
nyamboa,184629,love-and-belonging,12,12,0,35
nyamboa,184629,forgiveness-and-new-beginnings,7,7,0,35
nyamboa,184629,exploring-jesus,21,21,0,35
nyamwezi,14089,meaning-and-purpose,18,18,0,35
nyamwezi,14089,hope-and-perseverance,16,16,0,35
nyamwezi,14089,love-and-belonging,12,12,0,35
nyamwezi,14089,forgiveness-and-new-beginnings,7,7,0,35
nyamwezi,14089,exploring-jesus,21,21,0,35
nyaneka,588,meaning-and-purpose,18,18,0,35
nyaneka,588,hope-and-perseverance,16,16,0,35
nyaneka,588,love-and-belonging,12,12,0,35
nyaneka,588,forgiveness-and-new-beginnings,7,7,0,35
nyaneka,588,exploring-jesus,21,21,0,35
nyanga,15224,meaning-and-purpose,18,18,0,35
nyanga,15224,hope-and-perseverance,16,16,0,35
nyanga,15224,love-and-belonging,12,12,0,35
nyanga,15224,forgiveness-and-new-beginnings,7,7,0,35
nyanga,15224,exploring-jesus,21,21,0,35
nyangatom,144101,meaning-and-purpose,18,18,0,35
nyangatom,144101,hope-and-perseverance,16,16,0,35
nyangatom,144101,love-and-belonging,12,12,0,35
nyangatom,144101,forgiveness-and-new-beginnings,7,7,0,35
nyangatom,144101,exploring-jesus,21,21,0,35
nyaturu,14248,meaning-and-purpose,18,18,0,35
nyaturu,14248,hope-and-perseverance,16,16,0,35
nyaturu,14248,love-and-belonging,12,12,0,35
nyaturu,14248,forgiveness-and-new-beginnings,7,7,0,35
nyaturu,14248,exploring-jesus,21,21,0,35
nyiramba,24140,meaning-and-purpose,18,18,0,35
nyiramba,24140,hope-and-perseverance,16,16,0,35
nyiramba,24140,love-and-belonging,12,12,0,35
nyiramba,24140,forgiveness-and-new-beginnings,7,7,0,35
nyiramba,24140,exploring-jesus,21,21,0,35
nyishi,22564,meaning-and-purpose,18,18,0,35
nyishi,22564,hope-and-perseverance,16,16,0,35
nyishi,22564,love-and-belonging,12,12,0,35
nyishi,22564,forgiveness-and-new-beginnings,7,7,0,35
nyishi,22564,exploring-jesus,21,21,0,35
nyole,14731,meaning-and-purpose,18,18,0,35
nyole,14731,hope-and-perseverance,16,16,0,35
nyole,14731,love-and-belonging,12,12,0,35
nyole,14731,forgiveness-and-new-beginnings,7,7,0,35
nyole,14731,exploring-jesus,21,21,0,35
nyungwe,8523,meaning-and-purpose,18,18,0,35
nyungwe,8523,hope-and-perseverance,16,16,0,35
nyungwe,8523,love-and-belonging,12,12,0,35
nyungwe,8523,forgiveness-and-new-beginnings,7,7,0,35
nyungwe,8523,exploring-jesus,21,21,0,35
nzakara,3161,meaning-and-purpose,18,18,0,35
nzakara,3161,hope-and-perseverance,16,16,0,35
nzakara,3161,love-and-belonging,12,12,0,35
nzakara,3161,forgiveness-and-new-beginnings,7,7,0,35
nzakara,3161,exploring-jesus,21,21,0,35
nzanyi,2363,meaning-and-purpose,18,18,0,35
nzanyi,2363,hope-and-perseverance,16,16,0,35
nzanyi,2363,love-and-belonging,12,12,0,35
nzanyi,2363,forgiveness-and-new-beginnings,7,7,0,35
nzanyi,2363,exploring-jesus,21,21,0,35
nzema,5213,meaning-and-purpose,18,18,0,35
nzema,5213,hope-and-perseverance,16,16,0,35
nzema,5213,love-and-belonging,12,12,0,35
nzema,5213,forgiveness-and-new-beginnings,7,7,0,35
nzema,5213,exploring-jesus,21,21,0,35
